day,insightTrafficSourceType,views,estimatedMinutesWatched,averageViewDuration,averageViewPercentage,engagedViews
2025-05-17,SOUND_PAGE,0,0,0,0.0,0
2025-05-17,SUBSCRIBER,0,0,0,0.0,0
2025-05-17,YT_CHANNEL,0,0,0,0.0,0
2025-05-17,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-17,YT_SEARCH,0,0,0,0.0,0
2025-05-18,ADVERTISING,0,0,0,0.0,0
2025-05-18,END_SCREEN,0,0,0,0.0,0
2025-05-18,EXT_URL,0,0,0,0.0,0
2025-05-18,HASHTAGS,0,0,0,0.0,0
2025-05-18,NOTIFICATION,0,0,0,0.0,0
2025-05-18,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-18,PLAYLIST,0,0,0,0.0,0
2025-05-18,RELATED_VIDEO,0,0,0,0.0,0
2025-05-18,SHORTS,0,0,0,0.0,0
2025-05-18,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-18,SOUND_PAGE,0,0,0,0.0,0
2025-05-18,SUBSCRIBER,0,0,0,0.0,0
2025-05-18,YT_CHANNEL,0,0,0,0.0,0
2025-05-18,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-18,YT_SEARCH,0,0,0,0.0,0
2025-05-19,ADVERTISING,0,0,0,0.0,0
2025-05-19,END_SCREEN,0,0,0,0.0,0
2025-05-19,EXT_URL,0,0,0,0.0,0
2025-05-19,HASHTAGS,0,0,0,0.0,0
2025-05-19,NOTIFICATION,0,0,0,0.0,0
2025-05-19,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-19,PLAYLIST,0,0,0,0.0,0
2025-05-19,RELATED_VIDEO,0,0,0,0.0,0
2025-05-19,SHORTS,0,0,0,0.0,0
2025-05-19,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-19,SOUND_PAGE,0,0,0,0.0,0
2025-05-19,SUBSCRIBER,0,0,0,0.0,0
2025-05-19,YT_CHANNEL,0,0,0,0.0,0
2025-05-19,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-19,YT_SEARCH,0,0,0,0.0,0
2025-05-20,ADVERTISING,0,0,0,0.0,0
2025-05-20,END_SCREEN,0,0,0,0.0,0
2025-05-20,EXT_URL,0,0,0,0.0,0
2025-05-20,HASHTAGS,0,0,0,0.0,0
2025-05-20,NOTIFICATION,0,0,0,0.0,0
2025-05-20,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-20,PLAYLIST,0,0,0,0.0,0
2025-05-20,RELATED_VIDEO,0,0,0,0.0,0
2025-05-20,SHORTS,0,0,0,0.0,0
2025-05-20,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-20,SOUND_PAGE,0,0,0,0.0,0
2025-05-20,SUBSCRIBER,0,0,0,0.0,0
2025-05-20,YT_CHANNEL,0,0,0,0.0,0
2025-05-20,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-20,YT_SEARCH,0,0,0,0.0,0
2025-05-21,ADVERTISING,0,0,0,0.0,0
2025-05-21,END_SCREEN,0,0,0,0.0,0
2025-05-21,EXT_URL,0,0,0,0.0,0
2025-05-21,HASHTAGS,0,0,0,0.0,0
2025-05-21,NOTIFICATION,0,0,0,0.0,0
2025-05-21,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-21,PLAYLIST,0,0,0,0.0,0
2025-05-21,RELATED_VIDEO,0,0,0,0.0,0
2025-05-21,SHORTS,0,0,0,0.0,0
2025-05-21,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-21,SOUND_PAGE,0,0,0,0.0,0
2025-05-21,SUBSCRIBER,0,0,0,0.0,0
2025-05-21,YT_CHANNEL,0,0,0,0.0,0
2025-05-21,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-21,YT_SEARCH,0,0,0,0.0,0
2025-05-22,ADVERTISING,0,0,0,0.0,0
2025-05-22,END_SCREEN,0,0,0,0.0,0
2025-05-22,EXT_URL,0,0,0,0.0,0
2025-05-22,HASHTAGS,0,0,0,0.0,0
2025-05-22,NOTIFICATION,0,0,0,0.0,0
2025-05-22,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-22,PLAYLIST,0,0,0,0.0,0
2025-05-22,RELATED_VIDEO,0,0,0,0.0,0
2025-05-22,SHORTS,0,0,0,0.0,0
2025-05-22,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-22,SOUND_PAGE,0,0,0,0.0,0
2025-05-22,SUBSCRIBER,0,0,0,0.0,0
2025-05-22,YT_CHANNEL,0,0,0,0.0,0
2025-05-22,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-22,YT_SEARCH,0,0,0,0.0,0
2025-05-23,ADVERTISING,0,0,0,0.0,0
2025-05-23,END_SCREEN,0,0,0,0.0,0
2025-05-23,EXT_URL,0,0,0,0.0,0
2025-05-23,HASHTAGS,0,0,0,0.0,0
2025-05-23,NOTIFICATION,0,0,0,0.0,0
2025-05-23,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-23,PLAYLIST,0,0,0,0.0,0
2025-05-23,RELATED_VIDEO,0,0,0,0.0,0
2025-05-23,SHORTS,0,0,0,0.0,0
2025-05-23,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-23,SOUND_PAGE,0,0,0,0.0,0
2025-05-23,SUBSCRIBER,0,0,0,0.0,0
2025-05-23,YT_CHANNEL,0,0,0,0.0,0
2025-05-23,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-23,YT_SEARCH,0,0,0,0.0,0
2025-05-24,ADVERTISING,0,0,0,0.0,0
2025-05-24,END_SCREEN,0,0,0,0.0,0
2025-05-24,EXT_URL,0,0,0,0.0,0
2025-05-24,HASHTAGS,0,0,0,0.0,0
2025-05-24,NOTIFICATION,0,0,0,0.0,0
2025-05-24,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-24,PLAYLIST,0,0,0,0.0,0
2025-05-24,RELATED_VIDEO,0,0,0,0.0,0
2025-05-24,SHORTS,0,0,0,0.0,0
2025-05-24,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-24,SOUND_PAGE,0,0,0,0.0,0
2025-05-24,SUBSCRIBER,0,0,0,0.0,0
2025-05-24,YT_CHANNEL,0,0,0,0.0,0
2025-05-24,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-24,YT_SEARCH,0,0,0,0.0,0
2025-05-25,ADVERTISING,0,0,0,0.0,0
2025-05-25,END_SCREEN,0,0,0,0.0,0
2025-05-25,EXT_URL,0,0,0,0.0,0
2025-05-25,HASHTAGS,0,0,0,0.0,0
2025-05-25,NOTIFICATION,0,0,0,0.0,0
2025-05-25,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-25,PLAYLIST,0,0,0,0.0,0
2025-05-25,RELATED_VIDEO,0,0,0,0.0,0
2025-05-25,SHORTS,0,0,0,0.0,0
2025-05-25,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-25,SOUND_PAGE,0,0,0,0.0,0
2025-05-25,SUBSCRIBER,0,0,0,0.0,0
2025-05-25,YT_CHANNEL,0,0,0,0.0,0
2025-05-25,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-25,YT_SEARCH,0,0,0,0.0,0
2025-05-26,ADVERTISING,0,0,0,0.0,0
2025-05-26,END_SCREEN,0,0,0,0.0,0
2025-05-26,EXT_URL,0,0,0,0.0,0
2025-05-26,HASHTAGS,0,0,0,0.0,0
2025-05-26,NOTIFICATION,0,0,0,0.0,0
2025-05-26,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-26,PLAYLIST,0,0,0,0.0,0
2025-05-26,RELATED_VIDEO,0,0,0,0.0,0
2025-05-26,SHORTS,0,0,0,0.0,0
2025-05-26,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-26,SOUND_PAGE,0,0,0,0.0,0
2025-05-26,SUBSCRIBER,0,0,0,0.0,0
2025-05-26,YT_CHANNEL,0,0,0,0.0,0
2025-05-26,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-26,YT_SEARCH,0,0,0,0.0,0
2025-05-27,ADVERTISING,0,0,0,0.0,0
2025-05-27,END_SCREEN,0,0,0,0.0,0
2025-05-27,EXT_URL,0,0,0,0.0,0
2025-05-27,HASHTAGS,0,0,0,0.0,0
2025-05-27,NOTIFICATION,0,0,0,0.0,0
2025-05-27,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-27,PLAYLIST,0,0,0,0.0,0
2025-05-27,RELATED_VIDEO,0,0,0,0.0,0
2025-05-27,SHORTS,0,0,0,0.0,0
2025-05-27,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-27,SOUND_PAGE,0,0,0,0.0,0
2025-05-27,SUBSCRIBER,0,0,0,0.0,0
2025-05-27,YT_CHANNEL,0,0,0,0.0,0
2025-05-27,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-27,YT_SEARCH,0,0,0,0.0,0
2025-05-28,ADVERTISING,0,0,0,0.0,0
2025-05-28,END_SCREEN,0,0,0,0.0,0
2025-05-28,EXT_URL,0,0,0,0.0,0
2025-05-28,HASHTAGS,0,0,0,0.0,0
2025-05-28,NOTIFICATION,0,0,0,0.0,0
2025-05-28,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-28,PLAYLIST,0,0,0,0.0,0
2025-05-28,RELATED_VIDEO,0,0,0,0.0,0
2025-05-28,SHORTS,0,0,0,0.0,0
2025-05-28,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-28,SOUND_PAGE,0,0,0,0.0,0
2025-05-28,SUBSCRIBER,0,0,0,0.0,0
2025-05-28,YT_CHANNEL,0,0,0,0.0,0
2025-05-28,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-28,YT_SEARCH,0,0,0,0.0,0
2025-05-29,ADVERTISING,0,0,0,0.0,0
2025-05-29,END_SCREEN,0,0,0,0.0,0
2025-05-29,EXT_URL,0,0,0,0.0,0
2025-05-29,HASHTAGS,0,0,0,0.0,0
2025-05-29,NOTIFICATION,0,0,0,0.0,0
2025-05-29,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-29,PLAYLIST,0,0,0,0.0,0
2025-05-29,RELATED_VIDEO,0,0,0,0.0,0
2025-05-29,SHORTS,0,0,0,0.0,0
2025-05-29,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-29,SOUND_PAGE,0,0,0,0.0,0
2025-05-29,SUBSCRIBER,0,0,0,0.0,0
2025-05-29,YT_CHANNEL,0,0,0,0.0,0
2025-05-29,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-29,YT_SEARCH,0,0,0,0.0,0
2025-05-30,ADVERTISING,0,0,0,0.0,0
2025-05-30,END_SCREEN,0,0,0,0.0,0
2025-05-30,EXT_URL,0,0,0,0.0,0
2025-05-30,HASHTAGS,0,0,0,0.0,0
2025-05-30,NOTIFICATION,0,0,0,0.0,0
2025-05-30,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-30,PLAYLIST,0,0,0,0.0,0
2025-05-30,RELATED_VIDEO,0,0,0,0.0,0
2025-05-30,SHORTS,0,0,0,0.0,0
2025-05-30,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-30,SOUND_PAGE,0,0,0,0.0,0
2025-05-30,SUBSCRIBER,0,0,0,0.0,0
2025-05-30,YT_CHANNEL,0,0,0,0.0,0
2025-05-30,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-30,YT_SEARCH,0,0,0,0.0,0
2025-05-31,ADVERTISING,0,0,0,0.0,0
2025-05-31,END_SCREEN,0,0,0,0.0,0
2025-05-31,EXT_URL,0,0,0,0.0,0
2025-05-31,HASHTAGS,0,0,0,0.0,0
2025-05-31,NOTIFICATION,0,0,0,0.0,0
2025-05-31,NO_LINK_OTHER,0,0,0,0.0,0
2025-05-31,PLAYLIST,0,0,0,0.0,0
2025-05-31,RELATED_VIDEO,0,0,0,0.0,0
2025-05-31,SHORTS,0,0,0,0.0,0
2025-05-31,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-05-31,SOUND_PAGE,0,0,0,0.0,0
2025-05-31,SUBSCRIBER,0,0,0,0.0,0
2025-05-31,YT_CHANNEL,0,0,0,0.0,0
2025-05-31,YT_OTHER_PAGE,0,0,0,0.0,0
2025-05-31,YT_SEARCH,0,0,0,0.0,0
2025-06-01,ADVERTISING,0,0,0,0.0,0
2025-06-01,END_SCREEN,0,0,0,0.0,0
2025-06-01,EXT_URL,0,0,0,0.0,0
2025-06-01,HASHTAGS,0,0,0,0.0,0
2025-06-01,NOTIFICATION,0,0,0,0.0,0
2025-06-01,NO_LINK_OTHER,0,0,0,0.0,0
2025-06-01,PLAYLIST,0,0,0,0.0,0
2025-06-01,RELATED_VIDEO,0,0,0,0.0,0
2025-06-01,SHORTS,0,0,0,0.0,0
2025-06-01,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-01,SOUND_PAGE,0,0,0,0.0,0
2025-06-01,SUBSCRIBER,0,0,0,0.0,0
2025-06-01,YT_CHANNEL,0,0,0,0.0,0
2025-06-01,YT_OTHER_PAGE,0,0,0,0.0,0
2025-06-01,YT_SEARCH,0,0,0,0.0,0
2025-06-02,ADVERTISING,0,0,0,0.0,0
2025-06-02,END_SCREEN,0,0,0,0.0,0
2025-06-02,EXT_URL,0,0,0,0.0,0
2025-06-02,HASHTAGS,0,0,0,0.0,0
2025-06-02,NOTIFICATION,0,0,0,0.0,0
2025-06-02,NO_LINK_OTHER,0,0,0,0.0,0
2025-06-02,PLAYLIST,0,0,0,0.0,0
2025-06-02,RELATED_VIDEO,0,0,0,0.0,0
2025-06-02,SHORTS,0,0,0,0.0,0
2025-06-02,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-02,SOUND_PAGE,0,0,0,0.0,0
2025-06-02,SUBSCRIBER,0,0,0,0.0,0
2025-06-02,YT_CHANNEL,0,0,0,0.0,0
2025-06-02,YT_OTHER_PAGE,0,0,0,0.0,0
2025-06-02,YT_SEARCH,0,0,0,0.0,0
2025-06-03,ADVERTISING,0,0,0,0.0,0
2025-06-03,END_SCREEN,0,0,0,0.0,0
2025-06-03,EXT_URL,0,0,0,0.0,0
2025-06-03,HASHTAGS,0,0,0,0.0,0
2025-06-03,NOTIFICATION,0,0,0,0.0,0
2025-06-03,NO_LINK_OTHER,0,0,0,0.0,0
2025-06-03,PLAYLIST,0,0,0,0.0,0
2025-06-03,RELATED_VIDEO,0,0,0,0.0,0
2025-06-03,SHORTS,0,0,0,0.0,0
2025-06-03,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-03,SOUND_PAGE,0,0,0,0.0,0
2025-06-03,SUBSCRIBER,0,0,0,0.0,0
2025-06-03,YT_CHANNEL,0,0,0,0.0,0
2025-06-03,YT_OTHER_PAGE,0,0,0,0.0,0
2025-06-03,YT_SEARCH,0,0,0,0.0,0
2025-06-04,ADVERTISING,0,0,0,0.0,0
2025-06-04,END_SCREEN,0,0,0,0.0,0
2025-06-04,EXT_URL,0,0,0,0.0,0
2025-06-04,HASHTAGS,0,0,0,0.0,0
2025-06-04,NOTIFICATION,0,0,0,0.0,0
2025-06-04,NO_LINK_OTHER,0,0,0,0.0,0
2025-06-04,PLAYLIST,0,0,0,0.0,0
2025-06-04,RELATED_VIDEO,0,0,0,0.0,0
2025-06-04,SHORTS,0,0,0,0.0,0
2025-06-04,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-04,SOUND_PAGE,0,0,0,0.0,0
2025-06-04,SUBSCRIBER,0,0,0,0.0,0
2025-06-04,YT_CHANNEL,4,0,0,0.88,4
2025-06-04,YT_OTHER_PAGE,0,0,0,0.0,0
2025-06-04,YT_SEARCH,0,0,0,0.0,0
2025-06-05,ADVERTISING,0,0,0,0.0,0
2025-06-05,END_SCREEN,0,0,0,0.0,0
2025-06-05,EXT_URL,0,0,0,0.0,0
2025-06-05,HASHTAGS,0,0,0,0.0,0
2025-06-05,NOTIFICATION,0,0,0,0.0,0
2025-06-05,NO_LINK_OTHER,0,0,0,0.0,0
2025-06-05,PLAYLIST,0,0,0,0.0,0
2025-06-05,RELATED_VIDEO,0,0,0,0.0,0
2025-06-05,SHORTS,0,0,0,0.0,0
2025-06-05,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-05,SOUND_PAGE,0,0,0,0.0,0
2025-06-05,SUBSCRIBER,0,0,0,0.0,0
2025-06-05,YT_CHANNEL,3,2,40,8.63,3
2025-06-05,YT_OTHER_PAGE,0,0,0,0.0,0
2025-06-05,YT_SEARCH,0,0,0,0.0,0
2025-06-06,ADVERTISING,0,0,0,0.0,0
2025-06-06,END_SCREEN,0,0,0,0.0,0
2025-06-06,EXT_URL,0,0,0,0.0,0
2025-06-06,HASHTAGS,0,0,0,0.0,0
2025-06-06,NOTIFICATION,0,0,0,0.0,0
2025-06-06,NO_LINK_OTHER,0,0,0,0.0,0
2025-06-06,PLAYLIST,0,0,0,0.0,0
2025-06-06,RELATED_VIDEO,0,0,0,0.0,0
2025-06-06,SHORTS,0,0,0,0.0,0
2025-06-06,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-06,SOUND_PAGE,0,0,0,0.0,0
2025-06-06,SUBSCRIBER,0,0,0,0.0,0
2025-06-06,YT_CHANNEL,6,3,30,5.79,6
2025-06-06,YT_OTHER_PAGE,0,0,0,0.0,0
2025-06-06,YT_SEARCH,1,0,0,3.8699999999999997,1
2025-06-07,ADVERTISING,0,0,0,0.0,0
2025-06-07,END_SCREEN,35,165,283,48.32,35
2025-06-07,EXT_URL,0,0,0,0.0,0
2025-06-07,HASHTAGS,0,0,0,0.0,0
2025-06-07,NOTIFICATION,0,0,0,0.0,0
2025-06-07,NO_LINK_OTHER,21,61,174,31.47,21
2025-06-07,PLAYLIST,0,0,0,0.0,0
2025-06-07,RELATED_VIDEO,4160,8286,120,21.39,4160
2025-06-07,SHORTS,0,0,0,0.0,0
2025-06-07,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-07,SOUND_PAGE,0,0,0,0.0,0
2025-06-07,SUBSCRIBER,46,37,48,8.69,46
2025-06-07,YT_CHANNEL,28,53,114,19.78,28
2025-06-07,YT_OTHER_PAGE,39,101,155,27.860000000000003,39
2025-06-07,YT_SEARCH,1,0,0,1.03,1
2025-06-08,ADVERTISING,0,0,0,0.0,0
2025-06-08,END_SCREEN,246,1092,266,55.28999999999999,246
2025-06-08,EXT_URL,1,0,0,1.11,1
2025-06-08,HASHTAGS,0,0,0,0.0,0
2025-06-08,NOTIFICATION,0,0,0,0.0,0
2025-06-08,NO_LINK_OTHER,142,283,120,21.58,142
2025-06-08,PLAYLIST,9,3,20,3.9800000000000004,9
2025-06-08,RELATED_VIDEO,15933,39322,148,26.52,15933
2025-06-08,SHORTS,0,0,0,0.0,0
2025-06-08,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-08,SOUND_PAGE,0,0,0,0.0,0
2025-06-08,SUBSCRIBER,388,387,60,10.77,388
2025-06-08,YT_CHANNEL,63,110,105,19.86,63
2025-06-08,YT_OTHER_PAGE,171,437,153,27.73,171
2025-06-08,YT_SEARCH,12,25,125,25.540000000000003,12
2025-06-09,ADVERTISING,0,0,0,0.0,0
2025-06-09,END_SCREEN,298,1459,294,37.83,298
2025-06-09,EXT_URL,9,20,133,23.77,9
2025-06-09,HASHTAGS,0,0,0,0.0,0
2025-06-09,NOTIFICATION,4,7,105,13.22,4
2025-06-09,NO_LINK_OTHER,189,448,142,23.95,189
2025-06-09,PLAYLIST,36,58,97,14.829999999999998,36
2025-06-09,RELATED_VIDEO,21054,45677,130,22.41,21054
2025-06-09,SHORTS,0,0,0,0.0,0
2025-06-09,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-09,SOUND_PAGE,0,0,0,0.0,0
2025-06-09,SUBSCRIBER,603,885,88,14.099999999999998,603
2025-06-09,YT_CHANNEL,113,123,65,10.04,113
2025-06-09,YT_OTHER_PAGE,314,884,169,30.020000000000003,314
2025-06-09,YT_SEARCH,42,140,200,23.56,42
2025-06-10,ADVERTISING,47,200,255,43.91,47
2025-06-10,END_SCREEN,999,5765,346,32.62,999
2025-06-10,EXT_URL,21,47,134,17.7,21
2025-06-10,HASHTAGS,0,0,0,0.0,0
2025-06-10,NOTIFICATION,2,6,180,23.85,2
2025-06-10,NO_LINK_OTHER,284,587,124,17.13,284
2025-06-10,PLAYLIST,32,79,148,20.3,32
2025-06-10,RELATED_VIDEO,92757,214231,139,18.81,92757
2025-06-10,SHORTS,0,0,0,0.0,0
2025-06-10,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-10,SOUND_PAGE,0,0,0,0.0,0
2025-06-10,SUBSCRIBER,1194,2129,107,12.25,1194
2025-06-10,YT_CHANNEL,313,552,106,13.489999999999998,313
2025-06-10,YT_OTHER_PAGE,994,2958,179,25.19,994
2025-06-10,YT_SEARCH,191,596,187,17.88,191
2025-06-11,ADVERTISING,120,454,227,38.99,120
2025-06-11,END_SCREEN,955,5409,340,35.29,955
2025-06-11,EXT_URL,27,40,89,10.31,27
2025-06-11,HASHTAGS,0,0,0,0.0,0
2025-06-11,NOTIFICATION,11,11,60,8.01,11
2025-06-11,NO_LINK_OTHER,534,2109,237,27.83,534
2025-06-11,PLAYLIST,21,30,86,9.81,21
2025-06-11,RELATED_VIDEO,122214,324086,159,17.27,122214
2025-06-11,SHORTS,0,0,0,0.0,0
2025-06-11,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-11,SOUND_PAGE,0,0,0,0.0,0
2025-06-11,SUBSCRIBER,1782,4104,138,15.64,1782
2025-06-11,YT_CHANNEL,504,760,90,10.82,504
2025-06-11,YT_OTHER_PAGE,1914,5128,161,18.05,1914
2025-06-11,YT_SEARCH,228,816,215,20.67,228
2025-06-12,ADVERTISING,112,417,223,38.35,112
2025-06-12,END_SCREEN,623,4374,421,33.18,623
2025-06-12,EXT_URL,35,47,81,9.16,35
2025-06-12,HASHTAGS,1,0,0,1.39,1
2025-06-12,NOTIFICATION,11,18,98,10.74,11
2025-06-12,NO_LINK_OTHER,408,1390,204,25.379999999999995,408
2025-06-12,PLAYLIST,47,141,180,21.55,47
2025-06-12,RELATED_VIDEO,79350,232319,176,21.04,79350
2025-06-12,SHORTS,0,0,0,0.0,0
2025-06-12,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-12,SOUND_PAGE,0,0,0,0.0,0
2025-06-12,SUBSCRIBER,1241,2765,134,15.79,1241
2025-06-12,YT_CHANNEL,272,537,118,11.82,272
2025-06-12,YT_OTHER_PAGE,1499,4364,175,20.45,1499
2025-06-12,YT_SEARCH,57,213,224,22.69,57
2025-06-13,ADVERTISING,86,352,246,42.14,86
2025-06-13,END_SCREEN,284,1832,387,27.46,284
2025-06-13,EXT_URL,5,7,84,11.4,5
2025-06-13,HASHTAGS,0,0,0,0.0,0
2025-06-13,NOTIFICATION,17,42,148,13.209999999999999,17
2025-06-13,NO_LINK_OTHER,197,507,154,20.27,197
2025-06-13,PLAYLIST,58,50,52,7.000000000000001,58
2025-06-13,RELATED_VIDEO,26158,77434,178,22.1,26158
2025-06-13,SHORTS,0,0,0,0.0,0
2025-06-13,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-13,SOUND_PAGE,0,0,0,0.0,0
2025-06-13,SUBSCRIBER,619,1327,129,14.85,619
2025-06-13,YT_CHANNEL,128,166,78,6.9,128
2025-06-13,YT_OTHER_PAGE,769,2041,159,18.83,769
2025-06-13,YT_SEARCH,21,120,343,34.07,21
2025-06-14,ADVERTISING,113,408,217,37.17,113
2025-06-14,END_SCREEN,51,306,360,26.06,51
2025-06-14,EXT_URL,0,0,0,0.0,0
2025-06-14,HASHTAGS,0,0,0,0.0,0
2025-06-14,NOTIFICATION,12,34,170,15.4,12
2025-06-14,NO_LINK_OTHER,83,295,213,28.17,83
2025-06-14,PLAYLIST,19,46,145,14.400000000000002,19
2025-06-14,RELATED_VIDEO,4660,16412,211,26.02,4660
2025-06-14,SHORTS,0,0,0,0.0,0
2025-06-14,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-14,SOUND_PAGE,0,0,0,0.0,0
2025-06-14,SUBSCRIBER,324,915,169,19.13,324
2025-06-14,YT_CHANNEL,50,66,79,6.950000000000001,50
2025-06-14,YT_OTHER_PAGE,593,1396,141,16.73,593
2025-06-14,YT_SEARCH,6,49,490,53.06999999999999,6
2025-06-15,ADVERTISING,54,211,234,39.04,54
2025-06-15,END_SCREEN,64,504,472,40.42,64
2025-06-15,EXT_URL,0,0,0,0.0,0
2025-06-15,HASHTAGS,0,0,0,0.0,0
2025-06-15,NOTIFICATION,4,2,30,2.71,4
2025-06-15,NO_LINK_OTHER,27,72,160,19.19,27
2025-06-15,PLAYLIST,6,1,10,2.08,6
2025-06-15,RELATED_VIDEO,4187,19137,274,32.19,4187
2025-06-15,SHORTS,0,0,0,0.0,0
2025-06-15,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-15,SOUND_PAGE,0,0,0,0.0,0
2025-06-15,SUBSCRIBER,402,1278,191,21.9,402
2025-06-15,YT_CHANNEL,29,61,126,11.85,29
2025-06-15,YT_OTHER_PAGE,469,1252,160,18.13,469
2025-06-15,YT_SEARCH,10,39,234,22.52,10
2025-06-16,ADVERTISING,71,273,231,25.230000000000004,71
2025-06-16,END_SCREEN,30,167,334,30.320000000000004,30
2025-06-16,EXT_URL,0,0,0,0.0,0
2025-06-16,HASHTAGS,0,0,0,0.0,0
2025-06-16,NOTIFICATION,7,3,26,2.16,7
2025-06-16,NO_LINK_OTHER,39,309,475,53.37,39
2025-06-16,PLAYLIST,7,15,129,14.45,7
2025-06-16,RELATED_VIDEO,2368,9176,232,29.54,2368
2025-06-16,SHORTS,0,0,0,0.0,0
2025-06-16,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-16,SOUND_PAGE,0,0,0,0.0,0
2025-06-16,SUBSCRIBER,418,1694,243,26.77,418
2025-06-16,YT_CHANNEL,23,101,263,24.8,23
2025-06-16,YT_OTHER_PAGE,352,826,141,16.4,352
2025-06-16,YT_SEARCH,14,27,116,13.919999999999998,14
2025-06-17,ADVERTISING,105,458,262,28.550000000000004,105
2025-06-17,END_SCREEN,17,110,388,30.070000000000004,17
2025-06-17,EXT_URL,0,0,0,0.0,0
2025-06-17,HASHTAGS,0,0,0,0.0,0
2025-06-17,NOTIFICATION,8,32,240,17.25,8
2025-06-17,NO_LINK_OTHER,23,97,253,33.84,23
2025-06-17,PLAYLIST,2,1,30,5.1,2
2025-06-17,RELATED_VIDEO,1306,3665,168,22.86,1306
2025-06-17,SHORTS,0,0,0,0.0,0
2025-06-17,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
2025-06-17,SOUND_PAGE,0,0,0,0.0,0
2025-06-17,SUBSCRIBER,270,1018,226,23.14,270
2025-06-17,YT_CHANNEL,23,42,110,10.37,23
2025-06-17,YT_OTHER_PAGE,344,870,152,19.08,344
2025-06-17,YT_SEARCH,6,25,250,46.05,6
2025-06-18,ADVERTISING,85,380,268,29.31,85
2025-06-18,END_SCREEN,5,5,60,5.99,5
2025-06-18,EXT_URL,0,0,0,0.0,0
2025-06-18,HASHTAGS,0,0,0,0.0,0
2025-06-18,NOTIFICATION,8,2,15,1.51,8
2025-06-18,NO_LINK_OTHER,17,55,194,24.26,17
2025-06-18,PLAYLIST,4,15,225,31.11,4
2025-06-18,RELATED_VIDEO,998,2393,144,19.28,998
2025-06-18,SHORTS,0,0,0,0.0,0
2025-06-18,SHORTS_CONTENT_LINKS,0,0,0,0.0,0
